Customer_ID,First_Name,Last_Name,Email,Phone,DOB,Gender,Address,City,ST,Zip_Code,Member_Since,Newsletter_Subscription,Feedback_Provided,Communication_Preferences,Data_Sharing_Consent
CUST3841,Hannah,Schneider,simsmichael@example.com,+1-271-250-0196x16500,1980-10-16,Female,868 Lauren Point Suite 969,West Kimberly,MN,56709,2021-04-23,False,False,None,True
CUST3842,Sierra,Ferguson,janewaters@example.org,001-594-715-8942x48877,1977-07-27,Female,43885 Kristin Meadow,Muellerfort,MN,56511,2020-02-04,True,True,Email,False
CUST3843,Angela,Wallace,solomonjacob@example.org,579.817.5039x35456,1988-12-02,Other,3787 Barber Rapids Suite 890,New Cristina,MN,55144,2023-10-29,False,False,Email,True
CUST3844,Jason,Martinez,grantcharles@example.com,(871)645-3467x935,1956-08-22,Female,2185 Carlson Ford,North David,MN,55607,2023-12-02,True,False,None,True
CUST3845,Sarah,Matthews,joseph62@example.com,(434)654-6876,1979-04-03,Male,416 Thompson Track,Rossbury,MN,55897,2020-09-26,True,True,SMS,True
CUST3846,Richard,Johnson,transara@example.org,617-923-6557,1956-07-11,Male,7246 Baxter Groves,Ashleyland,MN,55941,2022-10-04,True,True,None,True
CUST3847,Kimberly,Williams,sandrasutton@example.com,344-610-8590x591,1968-05-29,Female,8783 Johnson Corners,Port Colleen,MN,55900,2020-01-11,True,True,None,True
CUST3848,David,Poole,rjones@example.net,9212066607,1982-04-16,Other,6314 Price Branch,East Tonyland,MN,55834,2024-05-07,False,True,Email,True
CUST3849,Vickie,Riley,kleinsteven@example.com,001-981-549-1644x1220,1999-09-06,Other,6243 Cory River,East Stephaniehaven,MN,55604,2020-08-06,True,True,None,True
CUST3850,Alicia,Sims,chadsnyder@example.org,763-763-7996x3826,1974-03-29,Male,0197 Gonzalez Prairie,Frostton,MN,56012,2020-12-28,True,False,SMS,True
CUST3851,Amy,Bartlett,justinpowell@example.org,(906)222-7156x91298,1996-12-25,Female,714 Michelle Circles,Lake Sandra,MN,56431,2022-06-02,True,False,None,True
CUST3852,Pamela,King,scott81@example.com,392.875.2879,1987-11-18,Male,3112 Jordan Valleys Apt. 777,Oliviaside,MN,56328,2024-05-14,False,True,Email,True
CUST3853,Michael,Harris,bruceramirez@example.org,(431)458-1399,1978-05-18,Female,02042 Tammy Inlet Suite 469,West Bethside,MN,55857,2021-01-07,False,False,Email,True
CUST3854,Timothy,Harris,phelpsjennifer@example.org,4434777310,1961-09-28,Male,3867 Mcconnell Via,Lake Sergio,MN,56238,2023-02-02,True,True,None,False
CUST3855,Jamie,Adams,jennifer53@example.org,(863)201-3288,1975-12-10,Female,4404 Matthew Falls,Benjaminburgh,MN,55417,2021-02-18,True,True,Email,True
CUST3856,James,Herrera,cassandrashepherd@example.com,692-821-3145x40385,1969-08-20,Male,21581 Tamara Light,Anthonytown,MN,55960,2019-08-24,True,True,Email,True
CUST3857,Alex,Bennett,nielsenelizabeth@example.com,+1-451-370-6879,2005-08-24,Male,19776 Julia Trail,South Chase,MN,55554,2024-04-03,True,True,SMS,True
CUST3858,Jerome,Powers,ronald09@example.com,001-201-294-3666x82679,1997-11-12,Other,03288 Peterson Street,Danielburgh,MN,55481,2022-01-29,False,True,Email,True
CUST3859,Vanessa,Gonzalez,webbangela@example.net,+1-928-651-5369x9769,1969-09-27,Other,1003 Harold Forks Apt. 394,East Monicachester,MN,55822,2021-04-02,True,False,None,True
CUST3860,Miranda,Smith,weissamber@example.com,(268)526-1855,1979-10-13,Male,3807 Archer Terrace Suite 231,North Saraton,MN,55009,2020-03-25,True,True,None,True
CUST3861,Edward,Fernandez,jameswillis@example.org,511-960-6767,1958-12-24,Female,463 Theresa Mountains Suite 865,West Daniel,MN,55336,2022-10-21,True,True,SMS,True
CUST3862,Gary,Bailey,nallen@example.net,(284)730-6995,1979-08-19,Male,82150 Gilmore Wells,Christiantown,MN,55590,2023-01-10,False,False,None,True
CUST3863,William,Floyd,williegreene@example.net,+1-433-558-0585x749,1959-09-24,Other,56736 Herman Keys,Brownton,MN,56587,2023-07-11,True,True,SMS,True
CUST3864,Dana,Morris,soliserika@example.org,468-455-1788,1957-03-23,Prefer not to say,11857 Patterson Place Suite 638,North Annabury,MN,55024,2021-01-16,True,True,Email,True
CUST3865,Zachary,Jones,anthony47@example.org,001-358-565-5626x9118,1976-06-18,Prefer not to say,99230 Michelle Grove,Cranetown,MN,55667,2021-08-24,True,False,None,True
CUST3866,Mark,Edwards,mooresusan@example.com,001-770-904-8774x101,1974-01-31,Other,755 Romero Flat Apt. 051,Port Erikabury,MN,55033,2022-10-12,True,False,None,True
CUST3867,Nicholas,Dunn,amanda50@example.org,732.883.6287,1973-04-14,Prefer not to say,7836 Tony Manors Apt. 653,Nelsonburgh,MN,55913,2020-01-15,True,True,SMS,False
CUST3868,Gregory,Lambert,molly39@example.org,+1-296-621-9351x64416,1977-09-10,Prefer not to say,012 Joshua Hollow,North Ivanside,MN,55757,2023-03-08,False,True,Email,True
CUST3869,Charles,Wood,robert26@example.com,4115991489,1969-11-11,Female,48787 Crosby Lane,North Jamestown,MN,55970,2022-07-05,False,False,None,True
CUST3870,Jacob,Johnston,gonzalezmark@example.net,220.296.1722,1985-07-22,Other,733 Kelsey Summit,West Emilytown,MN,55214,2024-03-15,True,False,SMS,False
CUST3871,James,Moon,ashleybyrd@example.com,473.930.2576x1665,1970-12-02,Female,452 Powers Pass Apt. 316,Danielstad,MN,56633,2022-03-12,True,False,Email,True
CUST3872,Brian,Romero,russelljohnathan@example.org,+1-483-647-7502x664,1963-04-13,Male,3380 Allen Spur,North Allenmouth,MN,55047,2023-04-07,True,True,Email,True
CUST3873,Jessica,Burke,charles83@example.net,+1-439-288-9819,1978-07-30,Prefer not to say,72829 Julia Villages,North Nicole,MN,56199,2021-09-06,False,False,None,True
CUST3874,Tonya,Dixon,scott96@example.net,803-801-4767,1969-06-06,Female,877 Isaac Spurs,Traciehaven,MN,56705,2020-04-20,True,True,Email,False
CUST3875,Daniel,Bell,sarah42@example.org,5605129489,1984-10-01,Female,649 Mary Divide Apt. 335,New Christopherhaven,MN,55671,2022-08-28,True,False,Email,True
CUST3876,Jennifer,Phillips,tammycaldwell@example.org,(307)991-2547x0375,1960-08-26,Other,303 Nicole Hollow Suite 992,Christopherchester,MN,56047,2020-05-14,True,True,SMS,True
CUST3877,Shelley,Perry,gilbertdaniel@example.net,680.357.5414,1985-08-23,Prefer not to say,9922 Snyder Burgs,Danielburgh,MN,56482,2022-07-19,True,True,SMS,True
CUST3878,Matthew,Kelly,ymata@example.org,(697)851-0108,1986-07-27,Other,251 Stephanie Land,Butlerberg,MN,55832,2020-10-05,True,False,None,False
CUST3879,Christopher,Landry,pamela32@example.org,001-828-550-6455,1994-09-25,Other,8739 Caitlin Garden,Tinabury,MN,55799,2022-12-20,True,True,None,True
CUST3880,Richard,Roach,jamesshepherd@example.org,939.265.2656x9892,1967-10-09,Female,54188 Ortiz Orchard,East Michael,MN,55491,2021-09-24,True,True,SMS,True
CUST3881,Randall,Oconnell,kayla61@example.net,+1-863-821-9180x84779,1977-10-29,Prefer not to say,057 Kane Motorway Apt. 189,Hoodbury,MN,55865,2022-12-20,False,False,None,True
CUST3882,Justin,Fisher,laurie33@example.org,(579)305-5413x6120,1996-04-01,Male,0757 Rodriguez Wells,Clarkebury,MN,55827,2022-10-06,True,False,Email,True
CUST3883,Kyle,Lopez,adamsmith@example.com,205.360.1548x3241,1960-05-09,Female,979 Rachel Mount,Mckayland,MN,55061,2023-10-27,False,False,SMS,True
CUST3884,Emily,Espinoza,georgerichards@example.com,963-954-6058x22283,1977-07-01,Female,50269 Calhoun Squares Suite 280,Anthonytown,MN,55693,2021-10-31,True,False,SMS,True
CUST3885,Brooke,Carpenter,brandimorris@example.org,271.573.0813x11236,1959-06-21,Other,3577 Walsh Crossing,Christopherview,MN,56597,2021-09-25,True,False,Email,True
CUST3886,Amy,Bailey,autumnwilliams@example.net,7214148691,1967-10-18,Prefer not to say,70624 Eric Junctions,East Amandaburgh,MN,56308,2021-12-26,True,False,SMS,True
CUST3887,Shawn,Nguyen,svargas@example.net,(648)369-7709,1993-01-20,Other,164 Nicholas Summit,South Benjamin,MN,55585,2022-06-03,True,True,SMS,True
CUST3888,Michelle,Martin,jroy@example.net,694.793.6797,1960-08-24,Prefer not to say,872 Brown Heights,East James,MN,56396,2022-02-25,True,False,SMS,False
CUST3889,Darryl,Hutchinson,marcusrobinson@example.org,+1-691-846-6218x354,1975-11-14,Other,864 Ernest Ports Apt. 006,West Eric,MN,56429,2021-03-03,True,True,None,True
CUST3890,James,Weaver,hughestiffany@example.net,(915)539-2684,1985-06-24,Female,073 Todd Manor Apt. 570,Banksfort,MN,55124,2020-08-06,False,False,SMS,True
CUST3891,Lauren,Young,rhondasmith@example.com,999.680.6106x78119,1977-03-24,Other,1121 Brown Orchard,Perezmouth,MN,55538,2022-03-22,True,False,SMS,True
CUST3892,Justin,Brady,floresdevin@example.com,+1-382-831-5097x846,1965-09-06,Female,803 Sean Fields Suite 321,Port Tammystad,MN,55773,2019-08-27,False,True,Email,True
CUST3893,Ashley,Thornton,ndeleon@example.net,4315466035,1975-04-13,Male,0184 Burnett Shoals,Port Dustinton,MN,56625,2022-07-11,True,False,None,True
CUST3894,Daniel,Alvarez,dillonjohn@example.com,001-588-249-4758x7863,1998-03-10,Male,8651 Miranda Island,Port Angelaborough,MN,55833,2021-05-16,True,True,SMS,True
CUST3895,Michael,Robbins,hilljonathan@example.org,950.920.4125x974,2005-04-16,Prefer not to say,2054 Harris Mount,West Douglas,MN,56590,2021-01-23,True,False,Email,True
CUST3896,Beth,Smith,scott98@example.com,(745)539-4382x875,1980-02-05,Prefer not to say,3392 Maria Street,Floydbury,MN,56247,2021-09-14,True,False,SMS,True
CUST3897,Brandon,Webb,thompsonbrandon@example.org,+1-638-700-9027x990,2000-08-31,Other,46052 Johnson Hill,Lake Janeport,MN,56457,2023-02-02,True,False,SMS,True
CUST3898,Kathleen,Arnold,maxwellbell@example.org,447-466-9992,1980-06-02,Female,60048 Wendy Lakes Apt. 842,Hammondside,MN,56609,2019-11-25,True,True,None,True
CUST3899,David,Bridges,bblair@example.net,+1-440-482-3295x9433,1959-02-11,Female,185 Peterson Drive,Port Nicoleport,MN,56177,2022-10-30,True,False,SMS,True
CUST3900,Lauren,Todd,hrogers@example.net,(402)509-1265,1957-02-14,Other,778 Miller Creek Suite 333,Gilestown,MN,56060,2022-05-13,False,False,SMS,True
CUST3901,Brian,Burns,andersondavid@example.org,001-883-912-2605x5238,2001-05-31,Female,17297 Samantha Trace,North Joe,MN,56678,2019-08-19,True,True,Email,True
CUST3902,Angela,Nelson,heather15@example.com,7388312747,1982-04-14,Female,893 Miller Green,Crossmouth,MN,55583,2022-10-13,False,True,Email,False
CUST3903,Daniel,Guerrero,jennifergreen@example.org,492.353.4065x95452,1998-09-07,Male,23337 Louis Coves,New Rachel,MN,56156,2022-01-09,False,False,Email,True
CUST3904,Shawn,Huerta,matthewholloway@example.org,695.885.3892x3403,1981-02-21,Other,8693 Reeves Villages,South Susan,MN,55386,2021-10-19,True,True,None,True
CUST3905,Jimmy,Rios,xcruz@example.net,+1-426-734-3346x652,1965-05-22,Other,172 Vega Light,North Samuelside,MN,55581,2019-08-13,False,True,None,True
CUST3906,Kevin,Wood,smcdonald@example.org,+1-571-685-9470,1958-11-15,Female,6728 Meyers Road,Williamsonview,MN,55095,2020-08-08,True,True,Email,True
CUST3907,Christopher,Miller,leslie16@example.net,366-949-8554x927,1963-11-09,Other,29284 Kathryn Unions,Daniellehaven,MN,56282,2023-02-10,True,False,SMS,True
CUST3908,Victor,Bell,pacediane@example.org,001-620-484-5143,2000-11-29,Other,5640 Jason Fall,Tarabury,MN,56421,2020-06-03,False,False,SMS,True
CUST3909,Erin,Schneider,mccarthylisa@example.com,+1-382-821-1990,1981-08-08,Other,898 Jessica Ridge,Quinntown,MN,56205,2022-01-25,True,False,Email,True
CUST3910,Dawn,Peterson,ywilliams@example.com,463-543-0132x06374,1963-04-18,Prefer not to say,2986 Amanda Pine Apt. 505,New Mathew,MN,55754,2020-07-17,True,True,None,True
CUST3911,Brian,Moses,kevinball@example.net,544-202-0978x1154,1980-06-24,Other,8489 Giles Meadows,Allenside,MN,55269,2022-01-10,True,True,Email,True
CUST3912,Whitney,Chase,judy70@example.net,001-288-331-4471x8801,1967-02-14,Male,82308 Miller Pine,East Kennethview,MN,55053,2020-10-09,False,True,Email,True
CUST3913,Stacy,Sanchez,mramirez@example.net,273.215.7074x7110,1984-12-28,Female,030 Matthew Islands Apt. 578,East Deborahmouth,MN,55749,2023-08-22,True,False,Email,True
CUST3914,Caleb,Anderson,carol66@example.com,001-916-219-6275x9326,1965-01-11,Prefer not to say,85328 Justin Shore,East Aaron,MN,55696,2019-07-11,False,True,None,True
CUST3915,Taylor,Holder,richardcline@example.net,870.963.4539x95484,1989-09-01,Male,6432 Gregory Park Suite 729,Jasonfort,MN,55312,2021-11-28,False,False,Email,True
CUST3916,Christina,Hart,youngjennifer@example.net,+1-564-562-6949x0556,1971-03-25,Other,1708 Tucker Gateway Apt. 521,Johnsonport,MN,56645,2024-05-27,True,False,Email,True
CUST3917,Jason,Campbell,jilladams@example.org,358-608-9754x85668,2004-03-04,Prefer not to say,01006 Schultz Vista,East Bonniebury,MN,56379,2024-01-25,True,False,SMS,True
CUST3918,Jacqueline,Thomas,nicholas55@example.com,2366669652,1969-06-23,Prefer not to say,3454 Robin Road,Manuelview,MN,56531,2022-09-19,False,False,Email,True
CUST3919,Danny,Stevenson,patrick00@example.org,001-485-211-1103x6947,1981-05-06,Female,58044 Sabrina Lights Suite 084,New Shannon,MN,56231,2020-06-09,False,True,Email,True
CUST3920,David,Martinez,gramirez@example.net,(919)709-1284,1961-12-26,Other,151 Ashley Stream Suite 337,Lake Melissa,MN,55078,2021-06-06,True,False,Email,True
CUST3921,Maurice,Williams,jsalinas@example.org,452.231.0502,1994-11-17,Female,7061 Hubbard Hill Suite 816,West Matthew,MN,55301,2021-10-17,True,False,SMS,True
CUST3922,Theodore,Campbell,jasmine76@example.com,+1-677-716-7472,1958-02-09,Prefer not to say,1249 Harvey Drive,Michaelbury,MN,56518,2020-11-20,True,True,SMS,True
CUST3923,Pamela,Lopez,tammy24@example.net,001-968-234-1536x836,1953-10-14,Other,0719 Lisa Flats,North Megan,MN,56256,2023-03-03,True,True,Email,True
CUST3924,Brian,Moran,james10@example.net,703-970-1984x236,1958-05-08,Other,0481 Edwards Mill Apt. 793,East Dianaville,MN,56663,2024-01-28,True,False,Email,False
CUST3925,Loretta,Reyes,mwolfe@example.com,+1-781-749-3666x86950,2005-06-27,Prefer not to say,0445 Amanda Road Suite 480,Davisberg,MN,55314,2020-01-29,False,True,Email,True
CUST3926,Christopher,Bryan,ryansue@example.org,(323)475-6325x5225,1953-08-01,Male,0198 Casey Mountains Apt. 799,Lake Daniel,MN,55993,2020-08-01,True,True,SMS,True
CUST3927,Mary,Welch,jenniferhuber@example.com,3263039033,1972-12-26,Female,628 Anthony Cove,East Kelly,MN,55467,2022-12-07,True,True,Email,True
CUST3928,Christine,Ramirez,crystal99@example.org,+1-281-856-0079,1992-04-05,Male,977 Ethan Lakes Apt. 652,Torresmouth,MN,56578,2023-08-29,True,True,SMS,True
CUST3929,Andrew,Murray,villadeborah@example.net,824.431.9443x2334,1998-09-03,Female,92112 Victor Inlet,Richardbury,MN,56233,2023-03-31,False,False,None,False
CUST3930,Daniel,Anderson,austin66@example.org,001-578-976-8039,1956-05-12,Female,875 Justin Ville,Martinmouth,MN,55219,2021-04-04,True,False,None,True
CUST3931,Kimberly,Adams,amanda02@example.net,(981)246-4958x05377,1976-07-06,Other,1577 Gregory Knoll,Rebeccaview,MN,55801,2020-05-11,True,True,Email,True
CUST3932,Jeremy,Hood,csanchez@example.org,(261)790-8177,1968-06-19,Male,332 Walker Road,Fitzpatrickfurt,MN,56415,2024-05-17,True,True,Email,False
CUST3933,Dennis,Johnson,keithhicks@example.org,815.717.0209x434,1987-09-19,Male,04590 Jennifer Prairie,Jonesmouth,MN,55917,2020-06-27,False,True,None,True
CUST3934,Joseph,Thomas,xavier69@example.org,001-710-648-8209x1523,2001-03-11,Female,357 Kellie Cape Apt. 581,East Sarah,MN,55803,2024-05-01,True,True,None,True
CUST3935,Richard,Simmons,nicholasmays@example.com,(285)574-3155x727,1969-09-15,Other,939 Foster Way Suite 265,New Deborahbury,MN,55362,2023-09-05,True,True,Email,True
CUST3936,Brittany,Banks,hhines@example.com,7047987310,1957-08-01,Male,7362 Cole Heights,Feliciachester,MN,55295,2021-06-26,True,False,Email,True
CUST3937,Jennifer,Mcdaniel,jlewis@example.com,792-250-6832x4817,1990-02-12,Prefer not to say,744 Nielsen Pines,Port Lauren,MN,55300,2020-02-16,True,False,Email,True
CUST3938,Francis,Matthews,heather84@example.net,+1-387-742-3801x6813,1984-01-24,Other,80935 Pham Crescent,Amandaside,MN,56052,2020-07-20,True,True,None,True
CUST3939,Timothy,Chavez,thomaswilliamson@example.com,+1-480-920-5396,1988-11-09,Prefer not to say,93140 Michelle Port Suite 827,Ryanport,MN,56536,2024-02-12,False,True,SMS,True
CUST3940,Stephanie,Bradford,lisa19@example.net,+1-703-339-4979x8091,1989-08-25,Prefer not to say,8938 Carrie Rue,Port Dustin,MN,55222,2022-08-21,True,True,SMS,True
CUST3941,Miguel,Spears,tabithaholden@example.org,(218)971-4113,1974-03-11,Male,3119 Thompson Stravenue Suite 902,Youngbury,MN,55391,2021-04-18,True,False,None,False
CUST3942,Joanna,Mcdowell,elizabeth35@example.net,319-937-3265,1979-03-14,Female,097 Shepard View Suite 961,North Amanda,MN,56098,2022-06-27,True,True,SMS,True
CUST3943,Mary,Meyers,ugilbert@example.org,(503)438-8093,1963-03-24,Female,17868 Brown Prairie,Port Chloeton,MN,56092,2022-05-20,True,True,SMS,True
CUST3944,Amanda,Smith,avilasandra@example.net,966-300-8282x04168,1982-11-25,Female,5786 Timothy Via,Delacruzmouth,MN,55831,2020-08-06,False,False,SMS,True
CUST3945,Ryan,Henry,tparks@example.net,960.880.4436x0673,1970-12-07,Female,285 Amanda Causeway,Robertsland,MN,55158,2019-11-26,True,False,Email,False
CUST3946,Derek,Smith,laurie97@example.net,692.953.1754,1969-06-16,Female,562 James Harbor Suite 718,Owensshire,MN,56556,2024-01-23,False,False,SMS,False
CUST3947,Susan,Grimes,amy03@example.com,800-526-5168x312,1999-07-16,Other,30818 Gardner Mews Suite 719,New Nicholasstad,MN,55264,2023-08-22,True,False,SMS,True
CUST3948,Nicholas,Smith,njackson@example.com,001-545-325-2197x31041,1959-12-21,Female,799 Davidson Valley,Lake Courtney,MN,55791,2023-04-07,True,True,SMS,True
CUST3949,Tonya,Vasquez,josephgrant@example.net,730-823-7559,2001-03-18,Female,43599 Williams Cliffs Apt. 894,Port Tiffanychester,MN,55414,2023-06-10,True,True,SMS,True
CUST3950,Whitney,Jefferson,fernando40@example.com,+1-588-754-8520x5390,2003-07-14,Prefer not to say,16539 Thomas Parks Apt. 126,New Joanmouth,MN,55563,2024-02-09,True,False,None,True
CUST3951,Brian,Fox,heidihawkins@example.com,578-734-8969,1970-04-03,Prefer not to say,3966 White Center Apt. 516,Jonesside,MN,55580,2019-10-12,True,False,None,True
CUST3952,Roy,Vargas,tmunoz@example.net,418-330-9974x13661,1962-05-12,Other,8231 White Street,East Leahbury,MN,55691,2024-05-03,True,True,Email,True
CUST3953,Mary,Reed,boylelaura@example.com,+1-963-408-9845x014,1988-04-05,Prefer not to say,06963 Danielle Place,Gonzalezmouth,MN,55464,2022-12-24,False,True,Email,True
CUST3954,Carol,Long,warnerlinda@example.com,714-309-4993x862,1957-11-26,Other,48549 Kathryn Center,East Amanda,MN,55206,2021-12-24,True,False,SMS,True
CUST3955,Nicole,Williams,chris13@example.com,514.375.4924x2577,1954-08-21,Male,537 Calvin Mountains,Port Charles,MN,55090,2023-04-23,False,True,None,True
CUST3956,Kaitlin,Williams,charles36@example.net,458.492.3601,2002-09-07,Male,1941 Eileen Brooks Suite 955,New Alexismouth,MN,56732,2019-10-15,True,True,Email,False
CUST3957,Teresa,Moore,sarahdennis@example.org,001-872-851-6314,1992-09-29,Female,28089 Jessica Crest,Ryanfort,MN,56395,2020-04-10,True,True,None,True
CUST3958,Tyler,Thomas,averyjamie@example.net,+1-865-459-3587,1964-09-26,Female,396 Miller Spring,Christensenbury,MN,55586,2023-08-01,False,True,None,True
CUST3959,Troy,Thompson,sarah84@example.net,488.554.1515,1984-12-14,Other,63646 Davis Crossing,Cynthiashire,MN,56705,2024-03-01,True,True,SMS,True
CUST3960,Gina,Walter,richardgallagher@example.org,335-553-6461,1993-12-23,Prefer not to say,407 Andrew Overpass Suite 282,South Jennyport,MN,56378,2021-12-31,True,True,Email,True
CUST3961,Cynthia,Johnson,stephenquinn@example.org,+1-783-801-1614x72789,1964-08-06,Female,29012 Kim Inlet,Jasonland,MN,56007,2023-10-14,True,True,None,True
CUST3962,Dennis,Duncan,rebecca91@example.com,+1-821-594-1412,2001-07-02,Other,77688 Manning Throughway,Martinfurt,MN,55201,2022-07-15,True,False,SMS,True
CUST3963,Emily,Hughes,dkirby@example.com,646.489.6034x45672,1993-05-09,Male,294 Aaron Freeway Apt. 201,Patrickstad,MN,56384,2021-06-29,True,True,None,False
CUST3964,Ashley,Gardner,jody47@example.org,+1-828-499-9983x791,1974-08-02,Other,292 Petty Track,West Russellmouth,MN,56176,2022-12-25,True,True,None,False
CUST3965,Drew,Knight,nicole66@example.com,+1-955-856-3376x91136,1981-11-24,Male,20320 Baker Walks Apt. 621,Mccallshire,MN,56147,2022-10-13,True,False,Email,True
CUST3966,Lisa,Gonzalez,jessicavargas@example.com,(653)707-9180x2009,1989-02-23,Prefer not to say,09367 Nicholas Fields,North Tylermouth,MN,56639,2022-03-24,True,False,SMS,True
CUST3967,Joseph,Rush,gharrison@example.com,480-499-3286x62332,1976-02-29,Female,3121 Ashley Stravenue Suite 119,West Joannaburgh,MN,55415,2024-06-11,True,True,None,True
CUST3968,Ricky,Green,patrickholmes@example.org,405-408-1892,2004-11-14,Female,681 Davis Centers,Phillipschester,MN,56368,2021-09-15,True,True,Email,True
CUST3969,Miranda,Watkins,anthony32@example.com,675-325-3753,1986-05-19,Female,534 Marie Crossroad,Powersville,MN,56732,2020-01-30,False,True,Email,True
CUST3970,Lisa,Barber,toddgould@example.org,595-742-5752,1958-10-02,Other,323 Pham Course Suite 640,East Cynthiaside,MN,55810,2021-01-06,False,True,None,False
CUST3971,Jesus,Decker,david21@example.net,001-371-225-9126,1988-01-29,Other,754 Stevens Walk,West Shannonmouth,MN,55041,2022-07-26,False,False,SMS,True
CUST3972,Amy,Russo,ccox@example.org,(272)284-9986,1983-07-31,Prefer not to say,749 Lisa Crossroad Suite 948,New Cindy,MN,56722,2022-08-30,False,False,SMS,True
CUST3973,Brandon,Lee,ndickerson@example.org,(438)315-7109x1939,1982-09-09,Other,357 Christina Path Suite 373,New Ericafort,MN,55960,2020-10-30,False,False,SMS,True
CUST3974,Cristian,Brooks,lholloway@example.org,(266)491-8824x736,1961-04-28,Other,12505 Andrea Dale Apt. 476,North Tonya,MN,56328,2020-09-01,True,False,SMS,True
CUST3975,Brad,Garrison,leonard11@example.com,(498)510-0981x059,2006-06-16,Female,2448 Kristen Well Suite 995,Williamport,MN,55629,2022-05-09,True,False,None,True
CUST3976,Donald,Harvey,andersonandrea@example.com,(920)666-1979,1987-04-16,Male,88325 Jones Via,New Lindseyport,MN,55270,2022-12-16,True,True,None,True
CUST3977,Eric,Campbell,oconnorsavannah@example.net,001-524-363-7162x203,1980-11-06,Male,70654 Reeves Pine Suite 531,North Sarah,MN,56750,2020-06-10,False,True,None,True
CUST3978,Tanya,Pacheco,karen20@example.com,504-357-1935,1958-10-16,Male,2402 Christopher Pike,East Seanland,MN,55890,2022-01-03,True,False,None,True
CUST3979,Anthony,Ward,margaretjohnson@example.org,671.872.7148,1978-08-27,Male,471 Ramos Cove Apt. 460,West Shanemouth,MN,56704,2019-08-25,True,False,None,True
CUST3980,Timothy,Gonzales,swilson@example.org,(242)640-1864x7575,1980-01-20,Female,417 Daniel Trafficway Apt. 001,Carlsonmouth,MN,56469,2019-07-14,True,False,SMS,True
CUST3981,Haley,Jenkins,jamesnelson@example.org,+1-356-313-0806,1963-06-22,Prefer not to say,01815 Perez Manors Suite 101,Lake Brittany,MN,56488,2020-10-21,True,False,Email,True
CUST3982,Brenda,Riggs,rcunningham@example.net,226.659.8004,1955-07-22,Prefer not to say,204 Clark Freeway Apt. 872,Pattersonport,MN,55916,2021-06-04,False,True,SMS,False
CUST3983,Robert,Johnson,rebecca19@example.org,001-608-560-3294x1169,1984-12-09,Prefer not to say,8393 Gomez Turnpike,North Saraberg,MN,56436,2023-07-13,True,False,Email,True
CUST3984,Susan,Jones,maria85@example.net,384.432.0633,1974-04-26,Male,23752 Dylan Key Apt. 659,North Keithberg,MN,56164,2022-09-29,False,True,Email,True
CUST3985,Shawn,Anderson,daviscurtis@example.com,482.420.1408x8103,1956-03-07,Male,606 Lopez Locks Apt. 860,Allisonhaven,MN,55614,2022-12-13,True,True,Email,False
CUST3986,Stephanie,Taylor,ununez@example.net,537-844-0748,1961-03-13,Other,280 Jones Unions,Andersonfurt,MN,55187,2023-02-13,True,False,Email,True
CUST3987,Zachary,Garcia,carlsonmark@example.com,001-709-971-2055x946,1973-07-27,Other,65296 Webb Row,East Karenburgh,MN,55857,2024-05-30,False,True,Email,True
CUST3988,Isaiah,Wall,andrewhenry@example.net,967.771.9643x2915,1967-07-12,Other,24201 Sandra Brooks,New Emilyside,MN,55512,2019-08-07,True,True,None,True
CUST3989,Marissa,Farley,andrea71@example.org,262-354-7100,1986-04-17,Male,93446 Davis Port,East Amanda,MN,56146,2021-09-04,True,True,None,True
CUST3990,John,Edwards,craig56@example.com,+1-561-710-2155x347,1971-03-26,Male,382 Carlson Shoals,Nicoleville,MN,55451,2020-07-14,True,True,None,True
CUST3991,Jennifer,Miller,colin74@example.org,825-250-5425,1968-09-19,Prefer not to say,11654 Cobb Keys,North Francis,MN,55218,2024-02-29,True,True,Email,True
CUST3992,Gary,Ortiz,cunninghamrobert@example.net,001-473-384-7697x412,1964-06-09,Male,76855 Christopher Shoal,Port Saraville,MN,56515,2019-08-07,True,False,SMS,True
CUST3993,Ryan,Sanchez,wendysmith@example.org,739.287.6071x240,2004-06-28,Prefer not to say,1223 Cruz Garden,Simmonsside,MN,55830,2020-09-17,False,True,SMS,True
CUST3994,Megan,Carter,amandahernandez@example.net,913.593.1960,1986-11-13,Female,554 Jeremy Station,West Andre,MN,55044,2023-02-15,True,False,None,False
CUST3995,Charles,Reynolds,jason60@example.org,+1-312-797-6305x765,1970-10-15,Female,371 Ryan Trail Apt. 030,Danielview,MN,55744,2020-12-22,True,False,SMS,False
CUST3996,Lori,Kennedy,nchapman@example.org,613.545.7021x05896,1974-06-03,Prefer not to say,603 Moore Groves Apt. 001,Port Lauraview,MN,55515,2023-01-24,True,False,SMS,True
CUST3997,Frederick,Anderson,adam10@example.com,354.451.8588x7150,1973-05-18,Other,16753 Miller Ville Suite 835,North Jasonfort,MN,55621,2023-11-26,True,True,Email,True
CUST3998,Jacqueline,Collins,longstephen@example.com,953-950-2414,2003-11-19,Female,913 Michael Shoals Suite 372,Devinview,MN,55477,2019-12-15,True,True,None,True
CUST3999,Francisco,Mcgee,franktimothy@example.net,001-730-808-4582x963,1978-08-01,Prefer not to say,55109 King Stravenue Suite 377,Brianton,MN,56631,2023-05-29,True,False,Email,True
